Date,Batch Locations,Gravity,pH,Temperature,ABV,Planned Start Date,Product,Batch,Original Gravity,OG Date
08/15/2023 ,,13.1000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/15/2023 ,,13.3000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/15/2023 ,,13.2000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/15/2023 ,,2.1800,0.0000,0.0000,0.00,07/06/2023 08:00 AM,Staycationland,STAY 23078.3,0.00,07/06/2023 12:00 PM
08/15/2023 ,,0.0000,0.0000,0.0000,0.00,07/06/2023 08:00 AM,Staycationland,STAY 23078.3,0.00,07/06/2023 12:00 PM
08/15/2023 ,,13.2000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/15/2023 ,,1.3600,4.3400,0.0000,0.0477,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/15/2023 ,,4.9600,3.0400,0.0000,0.0624,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/15/2023 ,,1.7000,4.4100,68.7000,0.046,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/15/2023 ,,5.3000,3.0300,68.9000,0.0599,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/15/2023 ,,2.9000,4.6000,68.1000,0.0875,08/11/2023 08:00 AM,Innuendo (7),INN 23098,18.90,08/11/2023 12:00 PM
08/15/2023 ,,2.3000,4.8000,70.3000,0.0626,08/09/2023 08:00 AM,Stowaway IPA 2.0,IPA 23097,13.99,08/09/2023 12:00 PM
08/15/2023 ,,3.3000,4.4100,64.0000,0.0536,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/14/2023 ,,13.2000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/14/2023 ,,2.1800,0.0000,0.0000,0.00,07/06/2023 08:00 AM,Staycationland,STAY 23078.2,0.00,07/06/2023 12:00 PM
08/14/2023 ,,0.0000,0.0000,0.0000,0.00,07/06/2023 08:00 AM,Staycationland,STAY 23078.2,0.00,07/06/2023 12:00 PM
08/14/2023 ,,13.1000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/14/2023 ,,13.1000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/14/2023 ,,2.8400,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.4,0.00,07/27/2023 12:00 PM
08/14/2023 ,,0.0000,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.4,0.00,07/27/2023 12:00 PM
08/14/2023 ,,1.3000,4.3800,0.0000,0.0021,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/14/2023 ,,13.0000,0.0000,0.0000,0.00,08/14/2023 08:00 AM,Coastal Haze,COHZ 23099,13.00,08/14/2023 12:00 PM
08/14/2023 ,,2.8400,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.3,0.00,07/27/2023 12:00 PM
08/14/2023 ,,0.0000,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.3,0.00,07/27/2023 12:00 PM
08/14/2023 ,,2.7000,4.3000,69.5000,0.0406,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/14/2023 ,,3.3100,5.3000,70.3000,0.0599,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/14/2023 ,,3.4000,4.4500,68.2000,0.0849,08/11/2023 08:00 AM,Innuendo (7),INN 23098,18.90,08/11/2023 12:00 PM
08/14/2023 ,,2.4000,4.7200,70.9000,0.0621,08/09/2023 08:00 AM,Stowaway IPA 2.0,IPA 23097,13.99,08/09/2023 12:00 PM
08/14/2023 ,,3.2000,4.4900,62.5000,0.0536,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/13/2023 ,,3.5000,4.5000,62.6000,0.052,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/13/2023 ,,3.8000,4.3900,71.2400,0.0828,08/11/2023 08:00 AM,Innuendo (7),INN 23098,18.90,08/11/2023 12:00 PM
08/13/2023 ,,5.4000,3.3300,69.9800,0.0489,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/13/2023 ,,1.8000,4.2800,68.9000,0.0406,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/13/2023 ,,0.0000,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.2,0.00,07/27/2023 12:00 PM
08/13/2023 ,,2.8400,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.2,0.00,07/27/2023 12:00 PM
08/13/2023 ,,0.0000,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.1,0.00,07/27/2023 12:00 PM
08/13/2023 ,,2.8400,0.0000,0.0000,0.00,07/27/2023 08:00 AM,Coastal Haze,COHZ 23089.1,0.00,07/27/2023 12:00 PM
08/13/2023 ,,2.6000,4.6800,70.5000,0.0612,08/09/2023 08:00 AM,Stowaway IPA 2.0,IPA 23097,13.99,08/09/2023 12:00 PM
08/13/2023 ,,1.9000,4.4400,55.4000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/11/2023 ,,18.9000,5.1000,68.0000,0.00,08/11/2023 08:00 AM,Innuendo (7),INN 23098,18.90,08/11/2023 12:00 PM
08/11/2023 ,,2.0000,4.3300,68.5000,0.0396,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/11/2023 ,,6.0000,3.2900,69.6000,0.0457,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/11/2023 ,,9.2000,4.6000,67.2000,0.0263,08/09/2023 08:00 AM,Stowaway IPA 2.0,IPA 23097,13.99,08/09/2023 12:00 PM
08/11/2023 ,,1.7000,4.4600,61.3000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/11/2023 ,,5.4000,4.4500,63.1000,0.0421,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/10/2023 ,BT981,2.1400,0.0000,0.0000,0.0631,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.4.2,13.82,07/25/2023 12:00 PM
08/10/2023 ,BT981,13.8200,0.0000,0.0000,0.00,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.4.2,13.82,07/25/2023 12:00 PM
08/10/2023 ,,2.1400,0.0000,0.0000,0.0631,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.4,13.82,07/25/2023 12:00 PM
08/10/2023 ,,13.8200,0.0000,0.0000,0.00,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.4,13.82,07/25/2023 12:00 PM
08/10/2023 ,,4.0000,4.5400,69.3000,0.0292,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/10/2023 ,,9.6000,3.3200,70.4000,0.0265,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/10/2023 ,,1.6000,4.3200,61.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/10/2023 ,,7.5000,4.5100,63.5000,0.0309,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/09/2023 ,,2.1400,0.0000,0.0000,0.0631,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.3,13.82,07/25/2023 12:00 PM
08/09/2023 ,,13.8200,0.0000,0.0000,0.00,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.3,13.82,07/25/2023 12:00 PM
08/09/2023 ,,2.1400,0.0000,0.0000,0.0631,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.2,13.82,07/25/2023 12:00 PM
08/09/2023 ,,13.8200,0.0000,0.0000,0.00,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.2,13.82,07/25/2023 12:00 PM
08/09/2023 ,,2.1400,0.0000,0.0000,0.0631,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.1,13.82,07/25/2023 12:00 PM
08/09/2023 ,,13.8200,0.0000,0.0000,0.00,07/25/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087.1,13.82,07/25/2023 12:00 PM
08/09/2023 ,,7.9000,4.7100,69.2000,0.0086,08/08/2023 08:00 AM,Baxter Blueberry,BLU 23096,9.50,08/08/2023 12:00 PM
08/09/2023 ,,2.0000,4.3000,61.4000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/09/2023 ,,10.4000,4.6700,62.8000,0.0153,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/09/2023 ,,1.3300,0.0000,0.0000,0.0413,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088.1,9.10,07/26/2023 12:00 PM
08/09/2023 ,,9.1000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088.1,9.10,07/26/2023 12:00 PM
08/07/2023 ,,14.4000,0.0000,0.0000,0.00,08/07/2023 08:00 AM,Lemonade Sour (7),LEM 23094,14.40,08/07/2023 12:00 PM
08/08/2023 ,,2.4000,4.2000,0.0000,0.038,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/08/2023 ,,-1.2700,4.0000,0.0000,0.0972,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/08/2023 ,,-1.2600,3.0800,0.0000,0.0972,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/08/2023 ,,2.1400,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.4,0.00,07/18/2023 12:00 PM
08/08/2023 ,,0.0000,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.4,0.00,07/18/2023 12:00 PM
08/08/2023 ,,2.1400,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.3,0.00,07/18/2023 12:00 PM
08/08/2023 ,,0.0000,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.3,0.00,07/18/2023 12:00 PM
08/08/2023 ,,3.3000,4.2500,59.1000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/08/2023 ,,12.6000,4.7100,65.1000,0.0033,08/07/2023 08:00 AM,Oktoberfest,OKT 23095,13.20,08/07/2023 12:00 PM
08/08/2023 ,,0.0000,3.9900,73.1000,0.0908,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/08/2023 ,,0.0000,2.9900,73.6000,0.0908,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/07/2023 ,,2.1400,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.2,0.00,07/18/2023 12:00 PM
08/07/2023 ,,0.0000,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.2,0.00,07/18/2023 12:00 PM
08/07/2023 ,,2.7600,4.5000,0.0000,0.0812,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/07/2023 ,,2.7000,4.2000,68.5000,0.0365,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/07/2023 ,,4.4000,4.4000,58.9000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/07/2023 ,,2.9000,4.5900,72.1000,0.0806,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/07/2023 ,,0.0000,4.0800,71.8000,0.0908,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/07/2023 ,,0.0000,3.1600,72.0000,0.0908,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/07/2023 ,,1.9400,0.0000,0.0000,0.069,07/14/2023 08:00 AM,Next Winter Is Going to Be (7),COLD 23083.1,14.80,07/14/2023 12:00 PM
08/07/2023 ,,14.8000,0.0000,0.0000,0.00,07/14/2023 08:00 AM,Next Winter Is Going to Be (7),COLD 23083.1,14.80,07/14/2023 12:00 PM
08/07/2023 ,,13.1500,0.0000,0.0000,0.00,07/19/2023 08:00 AM,Coastal Haze,COHZ 23085.1,13.15,07/19/2023 12:00 PM
08/07/2023 ,,2.4000,0.0000,0.0000,0.0574,07/19/2023 08:00 AM,Coastal Haze,COHZ 23085.1,13.15,07/19/2023 12:00 PM
08/07/2023 ,,2.1400,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.1,0.00,07/18/2023 12:00 PM
08/07/2023 ,,0.0000,0.0000,0.0000,0.00,07/18/2023 08:00 AM,Logger Road Lager,LRL 23084.1,0.00,07/18/2023 12:00 PM
08/06/2023 ,,0.1000,3.1900,72.9000,0.0903,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/06/2023 ,,2.8000,4.2000,68.7000,0.036,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/06/2023 ,,3.2000,4.5400,73.6000,0.079,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/06/2023 ,,5.5000,4.3000,57.9000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/04/2023 ,,2.8400,4.5400,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
08/04/2023 ,,1.3300,4.2300,0.0000,0.0413,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
08/04/2023 ,,3.1000,4.2000,69.3000,0.0345,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/04/2023 ,,3.3000,4.5400,74.5000,0.0785,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/04/2023 ,,2.7000,4.6600,73.5000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
08/04/2023 ,,4.3000,4.4200,72.8000,0.0667,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/04/2023 ,,0.0100,3.0000,72.4000,0.0667,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/03/2023 ,,12.0000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/03/2023 ,,12.0000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/03/2023 ,,11.9000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/03/2023 ,,11.7000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/03/2023 ,,7.5000,5.0200,72.5000,0.027,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/02/2023 ,,9.6000,4.5300,69.9000,0.00,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/03/2023 ,,5.1000,4.1200,68.6000,0.024,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/03/2023 ,,3.8000,4.5200,72.1000,0.0758,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/03/2023 ,,3.5000,4.5300,72.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
08/03/2023 ,,3.9000,3.0800,72.6000,0.027,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/02/2023 ,,11.8000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/03/2023 ,,3.3000,0.0000,0.0000,0.0548,06/29/2023 08:00 AM,Oktoberfest,OKT 23076.1,13.50,06/29/2023 12:00 PM
08/03/2023 ,,13.5000,0.0000,0.0000,0.00,06/29/2023 08:00 AM,Oktoberfest,OKT 23076.1,13.50,06/29/2023 12:00 PM
08/02/2023 ,,11.6000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/02/2023 ,,12.0000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/02/2023 ,,11.1000,0.0000,0.0000,0.00,08/02/2023 08:00 AM,Staycationland,STAY 23093,11.10,08/02/2023 12:00 PM
08/02/2023 ,,1.8000,4.2200,63.9000,0.0389,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
08/02/2023 ,,5.8000,4.4400,71.5000,0.0654,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/02/2023 ,,3.0000,4.4900,71.8000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
08/02/2023 ,,8.8000,6.0600,72.4000,0.001,08/01/2023 08:00 AM,BBC Seltzer Base,BBC SELTZ 23091,9.00,08/01/2023 12:00 PM
08/01/2023 ,,2.2200,0.0000,0.0000,0.0648,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.4,14.11,07/11/2023 12:00 PM
08/01/2023 ,,14.1100,0.0000,0.0000,0.00,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.4,14.11,07/11/2023 12:00 PM
08/01/2023 ,,0.0000,11.0000,0.0000,0.00,08/01/2023 08:00 AM,For the Love of Dogs (7),FLOD 23092,0.00,08/01/2023 12:00 PM
08/01/2023 ,,2.2200,0.0000,0.0000,0.0648,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.3,14.11,07/11/2023 12:00 PM
08/01/2023 ,,14.1100,0.0000,0.0000,0.00,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.3,14.11,07/11/2023 12:00 PM
08/01/2023 ,,2.1400,4.6400,0.0000,0.0631,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
08/01/2023 ,,15.7000,4.9400,71.5000,0.0114,07/31/2023 08:00 AM,Coastal Storm,COS 23090,17.70,07/31/2023 12:00 PM
08/01/2023 ,,1.8000,4.1800,68.5000,0.0389,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
08/01/2023 ,,3.1000,4.4600,73.7000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
08/01/2023 ,,2.5000,4.6400,70.3000,0.0612,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
08/01/2023 ,,2.2200,0.0000,0.0000,0.0648,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.2,14.11,07/11/2023 12:00 PM
08/01/2023 ,,14.1100,0.0000,0.0000,0.00,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.2,14.11,07/11/2023 12:00 PM
07/31/2023 ,,2.2200,0.0000,0.0000,0.0648,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.1,14.11,07/11/2023 12:00 PM
07/31/2023 ,,14.1100,0.0000,0.0000,0.00,07/11/2023 08:00 AM,Stowaway IPA 2.0,IPA 23081.1,14.11,07/11/2023 12:00 PM
07/30/2023 ,,1.7200,4.2400,0.0000,0.00,07/19/2023 08:00 AM,Staycationland,STAY 23086,11.90,07/19/2023 12:00 PM
07/31/2023 ,,2.8000,4.5200,73.6000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/31/2023 ,,1.7000,4.2600,68.2000,0.0389,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
07/31/2023 ,,2.8000,4.6000,70.3000,0.0597,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
07/30/2023 ,,2.7000,4.6000,70.0000,0.0597,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
07/30/2023 ,,4.0400,0.0000,0.0000,0.0812,07/13/2023 08:00 AM,Coastal Storm,COS 23082.1,17.60,07/13/2023 12:00 PM
07/30/2023 ,,17.6000,0.0000,0.0000,0.00,07/13/2023 08:00 AM,Coastal Storm,COS 23082.1,17.60,07/13/2023 12:00 PM
07/30/2023 ,,3.7000,4.2600,72.3000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/30/2023 ,,2.4000,4.1900,60.6000,0.00,07/19/2023 08:00 AM,Staycationland,STAY 23086,11.90,07/19/2023 12:00 PM
07/30/2023 ,,1.9000,4.0100,68.4000,0.0379,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
07/28/2023 ,,2.1400,4.1100,0.0000,0.00,07/17/2023 08:00 AM,Logger Road Lager,LRL 23084,9.80,07/17/2023 12:00 PM
07/28/2023 ,,1.8000,0.0000,0.0000,0.0686,07/07/2023 08:00 AM,Bath Brewing IPA (7),BBA 23080.1.1,14.50,07/07/2023 12:00 PM
07/28/2023 ,,14.5000,0.0000,0.0000,0.00,07/07/2023 08:00 AM,Bath Brewing IPA (7),BBA 23080.1.1,14.50,07/07/2023 12:00 PM
07/28/2023 ,,2.4000,4.4200,0.0000,0.0574,07/19/2023 08:00 AM,Coastal Haze,COHZ 23085,13.15,07/19/2023 12:00 PM
07/28/2023 ,,2.6000,4.2400,63.1000,0.00,07/19/2023 08:00 AM,Staycationland,STAY 23086,11.90,07/19/2023 12:00 PM
07/28/2023 ,,2.5000,4.1500,66.2000,0.00,07/17/2023 08:00 AM,Logger Road Lager,LRL 23084,9.80,07/17/2023 12:00 PM
07/28/2023 ,,2.1000,3.9300,70.7000,0.0368,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
07/28/2023 ,,11.7000,4.8000,74.1000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/28/2023 ,,2.9000,4.5000,73.7000,0.0587,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
07/27/2023 ,,13.7000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/27/2023 ,,13.6000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/27/2023 ,,13.5000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/27/2023 ,,13.4000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/27/2023 ,,3.0000,4.4800,72.8000,0.0582,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
07/27/2023 ,,5.5000,4.1000,73.6000,0.0191,07/26/2023 08:00 AM,Baxter Blueberry,BLU 23088,9.10,07/26/2023 12:00 PM
07/26/2023 ,,13.3000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/26/2023 ,,13.6000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/27/2023 ,,1.8000,0.0000,0.0000,0.0686,07/07/2023 08:00 AM,Bath Brewing IPA (7),BBA 23080.1,14.50,07/07/2023 12:00 PM
07/27/2023 ,,14.5000,0.0000,0.0000,0.00,07/07/2023 08:00 AM,Bath Brewing IPA (7),BBA 23080.1,14.50,07/07/2023 12:00 PM
07/27/2023 ,,2.1800,0.0000,0.0000,0.00,07/06/2023 08:00 AM,Staycationland,STAY 23078.1,0.00,07/06/2023 12:00 PM
07/27/2023 ,,0.0000,0.0000,0.0000,0.00,07/06/2023 08:00 AM,Staycationland,STAY 23078.1,0.00,07/06/2023 12:00 PM
07/26/2023 ,,13.6000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/26/2023 ,,13.4000,0.0000,0.0000,0.00,07/26/2023 08:00 AM,Coastal Haze,COHZ 23089,13.40,07/26/2023 12:00 PM
07/26/2023 ,,1.9400,4.2600,0.0000,0.069,07/14/2023 08:00 AM,Next Winter Is Going to Be (7),COLD 23083,14.80,07/14/2023 12:00 PM
07/26/2023 ,,2.5000,4.3200,72.4000,0.0569,07/19/2023 08:00 AM,Coastal Haze,COHZ 23085,13.15,07/19/2023 12:00 PM
07/26/2023 ,,2.5000,4.1700,63.6000,0.00,07/19/2023 08:00 AM,Staycationland,STAY 23086,11.90,07/19/2023 12:00 PM
07/26/2023 ,,2.7000,4.0100,65.6000,0.00,07/17/2023 08:00 AM,Logger Road Lager,LRL 23084,9.80,07/17/2023 12:00 PM
07/26/2023 ,,6.5000,4.4500,73.3000,0.0398,07/24/2023 08:00 AM,Stowaway IPA 2.0,IPA 23087,13.82,07/24/2023 12:00 PM
07/25/2023 ,,2.3100,0.0000,0.0000,0.0651,06/27/2023 08:00 AM,Stowaway IPA 2.0,IPA 23074.4,14.44,06/27/2023 12:00 PM
07/25/2023 ,,14.4400,0.0000,0.0000,0.00,06/27/2023 08:00 AM,Stowaway IPA 2.0,IPA 23074.4,14.44,06/27/2023 12:00 PM
